Penn_ID_prsn,Emp_Status,Emp_ Status_Date,Full_Part_Time,Exempt_Status,Emp_Age,Emp_Gender,Primary_Position_Name,Primary_Job_Profile_ID,Primary_Job_Profile_Name,Salary_Code,Personnel_Class,Visa_Type,NSO_completion_percent,Supervisory_status,Assignment_Date,Access_Date,Completion_Date,NSO_Complete_Code,Days_to_complete,Days_to_access,Manager_Penn_Id,SUP_Employee_Type,Supervisor_Domains,SUP_Job_Code_Description,SUP_Learning
63686402,A,43617,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/4/2019,6/4/2019,6/4/2019,1,0,0,10203465,UP.FAC,NA,"ASSISTANT PROFESSOR, CLIN",0
20339873,A,43431,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,15.38,NA,11/29/2018,11/29/2018,1/0/1900,0,NA,0,10001215,UP.FAC,DUAL,PROFESSOR,0
32601793,A,43654,F,E,23,M,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,100,NA,7/13/2019,7/15/2019,7/18/2019,1,5,2,55492781,UP.SRS,UNIV,No job record,2
32283899,A,43511,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,H-1B,100,NA,2/16/2019,2/18/2019,3/7/2019,1,19,2,44187790,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
81989034,A,43654,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/12/2019,7/15/2019,7/17/2019,1,5,3,10042562,UP.FAC,DUAL,PROFESSOR,0
29981599,A,43661,F,E,23,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,46.15,NA,7/11/2019,7/18/2019,1/0/1900,0,NA,7,26886601,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
18536519,A,43609,F,E,26,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,5/29/2019,6/10/2019,6/13/2019,1,15,12,10082947,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
48349688,A,43689,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,8/16/2019,8/16/2019,8/19/2019,1,3,0,10135524,UP.STAF,DUAL,"DIRECTOR, CLINICAL TRIALS",2
16632026,A,43489,F,E,26,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,1/25/2019,1/25/2019,2/21/2019,1,27,0,16443813,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
88194450,A,43731,F,E,27,M,Research Specialist A,320015,Research Specialist A,1,AP,F-1,0,NA,9/26/2019,NA,1/0/1900,0,NA,NA,42164983,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
77459963,A,43515,F,E,26,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,2/22/2019,2/25/2019,2/27/2019,1,5,3,10034333,UP.STAF,UNIV,RESEARCH SPECIALIST D,0
61430424,A,43609,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,5/25/2019,5/28/2019,5/29/2019,1,4,3,25794237,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,1
38546261,A,43651,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/25/2019,7/1/2019,7/9/2019,1,14,6,33655043,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
60143748,A,43613,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,5/30/2019,6/3/2019,6/3/2019,1,4,4,10078692,UP.FAC,UNIV,PROFESSOR,0
14556835,A,43507,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,8/20/2019,8/23/2019,9/12/2019,1,23,3,26634535,UP.STAF,UNIV,RESEARCH SPECIALIST D,2
38912104,A,43409,F,E,24,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,7.69,NA,11/14/2018,11/16/2018,1/0/1900,0,NA,2,10011932,UP.FAC,DUAL,"PROFESSOR, CLINICIAN-EDUC",0
25753135,A,43472,F,E,24,M,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,100,NA,1/8/2019,1/23/2019,1/23/2019,1,15,15,10130325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",1
14100373,A,43766,F,E,25,M,Grants Coordinator A,355800,Grants Coordinator A,1,AP,NA,100,NA,10/30/2019,10/30/2019,11/4/2019,1,5,0,10095192,UP.STAF,DUAL,"MANAGER, ADMINISTRATION A",1
61707402,A,43696,F,E,24,M,Research Specialist B,320020,Research Specialist B,1,AP,F-1,100,NA,9/3/2019,9/11/2019,9/18/2019,1,15,8,10130325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",1
21888547,A,43647,F,E,26,F,Research Coordinator Senior,320085,Research Coordinator Senior,1,AP,NA,0,NA,7/11/2019,NA,1/0/1900,0,NA,NA,39819580,UP.STAF,UNIV,BIOSTATISTICIAN,1
30547466,A,43486,F,E,32,M,Research Specialist C,320030,Research Specialist C,1,AP,NA,100,NA,1/23/2019,1/28/2019,2/14/2019,1,22,5,10020923,UP.FAC,DUAL,PROFESSOR,0
69513877,A,43780,F,E,27,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,11/12/2019,11/20/2019,11/21/2019,1,9,8,10130325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",1
84172714,A,43647,F,E,48,M,Research Specialist B,320020,Research Specialist B,1,AP,LPR,0,NA,7/18/2019,NA,1/0/1900,0,NA,NA,10028221,UP.STAF,DUAL,BUSINESS ADMINISTRATOR C,2
49266565,A,43586,F,E,34,F,Manager Research Project A,120860,Manager Research Project A,1,AP,H-4,100,NA,8/3/2019,8/14/2019,8/14/2019,1,11,11,16015261,UP.STAF,UNIV,INFORMATION TECHNOLOGY MA,2
36358069,A,43696,F,E,25,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,8/20/2019,8/20/2019,8/21/2019,1,1,0,10268983,UP.STAF,UNIV,DIRECTOR D,2
25289933,A,43439,F,E,26,M,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,1/3/2019,3/4/2019,3/4/2019,1,60,60,67972864,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
50830615,A,43752,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,10/16/2019,10/16/2019,10/16/2019,1,0,0,38504452,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
47747034,A,43654,F,E,24,M,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,100,NA,7/13/2019,7/15/2019,7/25/2019,1,12,2,34874030,UP.STAF,UNIV,RESOURCE TECHNOLOGIST C,1
38145222,A,43689,F,E,29,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,9/12/2019,11/18/2019,11/18/2019,1,67,67,75782049,UP.STAF,DUAL,DIRECTOR D,0
63829698,A,43626,F,E,27,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,10/4/2019,10/28/2019,10/31/2019,1,27,24,10021218,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
11134741,A,42898,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/2/2019,7/2/2019,7/3/2019,1,1,0,59447776,UP.FAC,DUAL,PROFESSOR,0
13147567,A,43633,F,E,24,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,0,NA,9/20/2019,NA,1/0/1900,0,NA,NA,17918349,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
74656399,A,43668,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/25/2019,7/28/2019,11/21/2019,1,119,3,10036676,UP.FAC,DUAL,"PROFESSOR, CLINICIAN-EDUC",0
27226101,A,43766,F,E,37,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,0,NA,10/29/2019,NA,1/0/1900,0,NA,NA,88420638,UP.STAF,UNIV,DIRECTOR D,2
24147963,A,43367,F,E,25,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,11/14/2018,1/3/2019,4/12/2019,1,149,50,87760939,UP.FAC,DUAL,INSTRUCTOR,0
17191743,A,43613,F,E,28,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,76.92,NA,5/29/2019,6/3/2019,1/0/1900,0,NA,5,10114116,UP.FAC,UNIV,RESEARCH ASSISTANT PROFES,0
14344294,A,43640,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,0,NA,10/11/2019,NA,1/0/1900,0,NA,NA,10200795,UP.FAC,DUAL,"ASSOCIATE PROFESSOR, CLIN",0
19814769,A,43655,F,E,23,M,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,46.15,NA,7/11/2019,7/11/2019,1/0/1900,0,NA,0,27885070,UP.STAF,UNIV,RESOURCE TECHNOLOGIST C,2
41648851,A,43409,F,E,24,F,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,15.38,NA,11/14/2018,11/15/2018,1/0/1900,0,NA,1,36495010,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
15578355,A,43717,F,E,26,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,9/11/2019,9/13/2019,9/18/2019,1,7,2,75782049,UP.STAF,DUAL,DIRECTOR D,0
66207445,A,43738,F,E,22,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,10/1/2019,10/1/2019,10/1/2019,1,0,0,42348444,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",0
35923808,A,43454,F,E,29,M,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,0,NA,9/19/2019,NA,1/0/1900,0,NA,NA,10079283,HS.EMP,DUAL,Dir Neurosurgery Clin Research,0
68431892,A,43787,F,E,23,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,11/19/2019,11/21/2019,11/21/2019,1,2,2,10228775,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
35013410,A,43739,F,E,24,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,10/3/2019,10/8/2019,10/10/2019,1,7,5,20509325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",2
51869127,A,43647,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/5/2019,7/8/2019,7/8/2019,1,3,3,10022913,UP.FAC,UNIV,PROFESSOR,0
31490974,A,43623,F,E,29,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,0,NA,9/4/2019,NA,1/0/1900,0,NA,NA,45168208,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,0
89057024,A,43661,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/17/2019,9/27/2019,9/27/2019,1,72,72,10004335,UP.FAC,DUAL,PROFESSOR,0
25411325,A,43617,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/16/2019,6/17/2019,6/18/2019,1,2,1,10019916,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
10216018,A,43481,P,E,40,M,Social Worker,365056,Social Worker,1,AP,NA,30.77,#N/A,1/23/2019,3/4/2019,1/0/1900,0,NA,40,64201432,UP.FAC,DUAL,ACADEMIC CLINICIAN ASSIST,2
76954421,A,43763,F,E,28,M,Research Specialist C,320030,Research Specialist C,1,AP,TN,100,NA,10/30/2019,10/31/2019,11/1/2019,1,2,1,10043936,UP.STAF,NA,"RESEARCH INVESTIGATOR, SE",2
40611153,A,43487,F,E,25,M,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,1/25/2019,1/28/2019,2/1/2019,1,7,3,10071750,UP.FAC,DUAL,"ASSOCIATE PROFESSOR, CLIN",0
50421154,A,43613,F,E,24,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,61.54,NA,5/30/2019,6/24/2019,1/0/1900,0,NA,25,10089939,UP.FAC,UNIV,PROFESSOR,0
48866793,A,43405,F,E,26,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,11/14/2018,11/15/2018,11/26/2018,1,12,1,85123776,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
28918947,A,43628,F,E,28,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/13/2019,6/14/2019,6/14/2019,1,1,1,10142159,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
49158138,A,43431,F,E,23,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,UNIV,11/28/2018,11/29/2018,11/30/2018,1,2,1,10071750,UP.FAC,DUAL,"ASSOCIATE PROFESSOR, CLIN",0
59027027,A,43752,F,E,24,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,10/15/2019,10/21/2019,10/21/2019,1,6,6,10130325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",1
50604475,A,43725,F,E,23,M,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,9/19/2019,9/19/2019,9/19/2019,1,0,0,10037243,UP.FAC,DUAL,PROFESSOR,0
59360261,A,43588,F,E,22,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,0,NA,8/20/2019,NA,1/0/1900,0,NA,NA,74816448,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
55246901,A,43367,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,0,NA,11/14/2018,NA,1/0/1900,0,NA,NA,47601457,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
62192124,A,43696,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,8/20/2019,8/20/2019,9/9/2019,1,20,0,38169857,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
66790111,A,43617,F,E,28,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,6/4/2019,6/6/2019,6/18/2019,1,14,2,10216988,UP.STAF,UNIV,"SUPERVISOR, CLINICAL RESE",2
86111776,A,43647,F,E,23,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,7/3/2019,7/8/2019,10/16/2019,1,105,5,83743449,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
30283536,A,43402,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,11/14/2018,11/15/2018,12/6/2018,1,22,1,10003245,UP.FAC,DUAL,PROFESSOR,0
28375155,A,43405,F,E,23,M,Research Coordinator Senior,320085,Research Coordinator Senior,1,AP,NA,7.69,NA,6/7/2019,6/11/2019,1/0/1900,0,NA,4,39819580,UP.STAF,UNIV,BIOSTATISTICIAN,1
42321177,A,43392,F,E,25,M,Research Specialist A,320015,Research Specialist A,1,AP,H-1B,30.77,NA,11/14/2018,11/15/2018,1/0/1900,0,NA,1,10016203,UP.FAC,DUAL,ASSOCIATE PROFESSOR,0
24475339,A,43787,F,E,23,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,7.69,NA,11/19/2019,11/21/2019,1/0/1900,0,NA,2,77763130,UP.FAC,UNIV,RESEARCH ASSISTANT PROFES,0
41735602,A,43726,F,E,24,F,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,15.38,NA,9/19/2019,9/24/2019,1/0/1900,0,NA,5,36495010,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
32227705,A,43475,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,0,NA,1/11/2019,NA,1/0/1900,0,NA,NA,10210081,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
66204757,A,43654,F,E,22,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,9/21/2019,10/1/2019,10/14/2019,1,23,10,17918349,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
44842508,A,43770,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,11/13/2019,11/13/2019,11/15/2019,1,2,0,10002897,UP.FAC,UNIV,PROFESSOR,0
78656904,A,43616,F,E,24,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/1/2019,6/5/2019,6/10/2019,1,9,4,10001215,UP.FAC,DUAL,PROFESSOR,0
71663552,A,43654,F,E,22,M,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,7/24/2019,7/24/2019,7/30/2019,1,6,0,10037363,UP.FAC,DUAL,PROFESSOR,0
25231343,A,43605,F,E,27,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,5/21/2019,5/22/2019,5/22/2019,1,1,1,52331326,UP.FAC,UNIV,RESEARCH PROFESSOR,0
88131481,A,43617,F,E,27,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,6/6/2019,6/7/2019,6/14/2019,1,8,1,62547253,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
15429082,A,43521,F,E,25,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/27/2019,10/10/2019,10/31/2019,1,96,75,10026975,UP.FAC,UNIV,"PROFESSOR, CLINICIAN-EDUC",0
14074876,A,43487,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,1/24/2019,1/24/2019,1/28/2019,1,4,0,50429142,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
87442554,A,43731,F,E,28,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,76.92,NA,10/1/2019,10/28/2019,1/0/1900,0,NA,27,46523884,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
18035306,A,43633,F,E,26,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,6/18/2019,6/19/2019,6/19/2019,1,1,1,10076312,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
18644933,A,43777,F,E,22,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,11/9/2019,11/11/2019,11/11/2019,1,2,2,59706554,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
20002673,A,43586,F,E,25,F,Grants Coordinator A,355800,Grants Coordinator A,1,AP,NA,100,NA,5/3/2019,5/9/2019,5/9/2019,1,6,6,28326745,UP.STAF,UNIV,"MANAGER, ADMINISTRATION A",0
49032653,A,43647,F,E,23,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,7/13/2019,7/15/2019,7/15/2019,1,2,2,23893704,UP.STAF,DUAL,CLINICAL RESEARCH COORDIN,0
47426031,A,43647,F,E,22,F,Research Coordinator,320077,Research Coordinator,1,AP,NA,100,NA,7/5/2019,7/5/2019,7/15/2019,1,10,0,10228037,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
34661934,A,43617,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/4/2019,6/5/2019,6/5/2019,1,1,1,10202607,UP.FAC,DUAL,PROFESSOR,0
35937212,A,43724,F,E,23,F,Coordinator B,399115,Coordinator B,1,AP,NA,0,NA,11/1/2019,NA,1/0/1900,0,NA,NA,10032162,UP.FAC,UNIV,PROFESSOR,0
37511458,A,43502,F,E,46,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,2/9/2019,2/11/2019,2/11/2019,1,2,2,10245401,UP.STAF,UNIV,DIRECTOR D,1
41635836,A,43738,F,E,24,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,10/1/2019,10/2/2019,10/10/2019,1,9,1,10114288,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,1
52702449,A,43642,F,E,26,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,0,NA,6/27/2019,NA,1/0/1900,0,NA,NA,10036001,UP.FAC,UNIV,PROFESSOR,0
36434414,A,43689,F,E,24,F,Research Specialist A,320015,Research Specialist A,1,AP,F-1,100,NA,8/31/2019,9/1/2019,9/23/2019,1,23,1,57682777,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
23200734,A,43606,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,0,NA,7/27/2019,NA,1/0/1900,0,NA,NA,10026975,UP.FAC,UNIV,"PROFESSOR, CLINICIAN-EDUC",0
35439006,A,43388,F,E,32,F,Research Specialist A,320015,Research Specialist A,1,AP,H-4,100,NA,10/22/2019,11/5/2019,11/5/2019,1,14,14,63945172,UP.FAC,UNIV,"ASSISTANT PROFESSOR, CLIN",0
35576516,A,43689,F,E,30,M,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,8/13/2019,8/23/2019,8/23/2019,1,10,10,10228037,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
64993891,A,43705,F,E,22,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,8/31/2019,9/3/2019,9/9/2019,1,9,3,10245401,UP.STAF,UNIV,DIRECTOR D,1
68806304,A,43605,F,E,32,F,Grants Coordinator A,355800,Grants Coordinator A,1,AP,NA,69.23,NA,5/21/2019,5/22/2019,1/0/1900,0,NA,1,57111210,UP.STAF,DUAL,"MANAGER, ADMINISTRATION A",1
72574191,A,43630,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/18/2019,6/19/2019,6/19/2019,1,1,1,38051322,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
16482733,A,43689,F,E,28,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,8/22/2019,8/23/2019,8/27/2019,1,5,1,88312353,HS.EMP,DUAL,Dir Div Admin and Finance,0
75042023,A,43655,F,E,44,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,7/19/2019,7/19/2019,7/22/2019,1,3,0,75700400,UP.STAF,UNIV,CLINICAL RESEARCH COORDIN,0
30987700,A,43647,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,F-1,0,NA,7/5/2019,NA,1/0/1900,0,NA,NA,12534388,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
61718829,A,43507,F,E,23,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,2/14/2019,2/27/2019,3/5/2019,1,19,13,10209886,UP.FAC,UNIV,RESEARCH ASSISTANT PROFES,0
53575934,A,43626,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/11/2019,6/17/2019,6/17/2019,1,6,6,32482758,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
40830393,A,43493,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,F-1,100,NA,7/30/2019,7/30/2019,7/31/2019,1,1,0,10001229,UP.FAC,UNIV,ASSOCIATE PROFESSOR,0
54596991,A,43626,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/11/2019,6/18/2019,6/18/2019,1,7,7,10276593,UP.FAC,DUAL,PROFESSOR,0
35405884,A,43717,F,E,25,F,Research Specialist A,320015,Research Specialist A,1,AP,F-1,100,NA,9/14/2019,9/16/2019,10/10/2019,1,26,2,10032756,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
10022901,A,43479,F,N,57,F,"Coordinator, Program",525461,"Coordinator, Program",2,SS,NA,100,NA,1/15/2019,1/15/2019,1/15/2019,1,0,0,60676737,UP.STAF,UNIV,"MANAGER, ADMINISTRATION A",1
61754937,A,43403,F,N,35,F,"Coordinator, Program",525461,"Coordinator, Program",2,SS,NA,30.77,NA,7/27/2019,7/29/2019,1/0/1900,0,NA,2,69399186,UP.FAC,UNIV,PROFESSOR,1
22253509,A,43731,F,N,32,F,Administrative Coordinator,525458,Administrative Coordinator,2,SS,NA,100,NA,9/25/2019,10/17/2019,10/17/2019,1,22,22,10166975,UP.STAF,UNIV,DIRECTOR B,2
63486262,A,43474,F,N,37,F,Financial Administrative Coordinator,525384,Financial Administrative Coordinator,2,SS,NA,100,NA,1/11/2019,1/16/2019,1/23/2019,1,12,5,10015734,UP.STAF,UNIV,MANAGER D,1
64630703,A,43647,F,N,42,F,Administrative Coordinator,525458,Administrative Coordinator,2,SS,NA,7.69,NA,7/11/2019,7/16/2019,1/0/1900,0,NA,5,10200923,UP.STAF,DUAL,ADMINISTRATIVE COORDINATO,0
89086544,A,43381,F,N,33,F,Academic Coordinator,525362,Academic Coordinator,2,SS,NA,100,NA,11/14/2018,11/15/2018,12/6/2018,1,22,1,69528833,UP.STAF,UNIV,ASSOCIATE DIRECTOR C,2
60231180,A,43374,F,N,25,M,Programmer Junior,340124,Programmer Junior,2,SS,H-1B,0,NA,11/14/2018,NA,1/0/1900,0,NA,NA,68097020,UP.STAF,NA,"RESEARCH INVESTIGATOR, SE",0
32534401,A,43696,F,N,30,F,Administrative Coordinator,525458,Administrative Coordinator,2,SS,NA,0,NA,8/21/2019,NA,1/0/1900,0,NA,NA,10244434,UP.STAF,UNIV,"DIRECTOR, FISCAL OPERATIO",0
55319666,A,42702,F,N,37,F,"Coordinator, Program",525461,"Coordinator, Program",2,SS,NA,0,NA,9/30/2019,NA,1/0/1900,0,NA,NA,58327328,UP.STAF,UNIV,MANAGER E,1
10019649,A,43356,F,N,54,F,Laboratory Animal Assistant,420168,Laboratory Animal Assistant,1,SS,NA,100,NA,3/1/2019,3/2/2019,3/2/2019,1,1,1,10201570,UP.STAF,UNIV,RESEARCH SPECIALIST C,0
41876907,A,43440,F,N,26,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,NA,10/2/2019,10/7/2019,10/11/2019,1,9,5,10001601,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
13328117,A,43770,F,N,21,M,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,0,NA,11/16/2019,NA,1/0/1900,0,NA,NA,39674467,UP.FAC,UNIV,RESEARCH ASSOCIATE,0
19222717,A,43551,F,N,30,F,Financial Administrative Coordinator,525384,Financial Administrative Coordinator,1,SS,NA,100,NA,4/3/2019,4/3/2019,4/10/2019,1,7,0,10060637,UP.STAF,DUAL,"DIRECTOR, FISCAL OPERATIO",0
29596706,A,43528,F,N,26,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,3/5/2019,3/6/2019,4/11/2019,1,37,1,54940927,UP.STAF,DUAL,ASSOCIATE DIRECTOR D,2
36229452,A,43399,F,N,24,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,0,NA,12/4/2018,NA,1/0/1900,0,NA,NA,41937634,UP.FAC,UPHS,"ASSISTANT PROFESSOR, CLIN",0
75923291,A,43766,F,N,24,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,F-1,100,NA,10/29/2019,10/29/2019,11/5/2019,1,7,0,85795378,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
43273845,A,43409,F,N,44,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,11/14/2018,11/21/2018,11/26/2018,1,12,7,65484215,UP.STAF,UNIV,EXECUTIVE ASSISTANT A,2
63497730,A,43577,F,N,23,M,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,4/24/2019,4/25/2019,5/9/2019,1,15,1,81345627,UP.FAC,UNIV,PROFESSOR,0
16899774,A,43388,F,N,24,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,LPR,0,NA,11/14/2018,NA,1/0/1900,0,NA,NA,10019916,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
