Penn_ID_prsn,Emp_Status,Emp_ Status_Date,Full_Part_Time,Exempt_Status,Emp_Age,Emp_Gender,Primary_Position_Name,Primary_Job_Profile_ID,Primary_Job_Profile_Name,Salary_Code,Personnel_Class,Visa_Type,NSO_completion_percent,Supervisory_status,Assignment_Date,Completion_Date,NSO_Complete_Code,number_of_weeks,Manager_Penn_Id,SUP_Employee_Type,Supervisor_Domains,SUP_Job_Code_Description,SUP_Learning
45365077,A,11/1/2018,F,E,38,F,"Research Investigator, Senior",320090,"Research Investigator, Senior",2,AP,LPR,100,NA,11/14/2018,12/21/2018,1,5.29,10091021,UP.FAC,UNIV,PROFESSOR,0
63918095,A,2/25/2019,F,E,63,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,2,AP,NA,100,NA,2/26/2019,3/1/2019,1,0.43,10283388,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
16857413,A,9/23/2019,F,E,28,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,2,AP,NA,30.77,NA,9/24/2019,1/0/1900,0,-6247.43,38548018,UP.STAF,UNIV,DIRECTOR E,2
88194450,A,9/23/2019,F,E,27,M,Research Specialist A,320015,Research Specialist A,1,AP,F-1,0,NA,9/26/2019,1/0/1900,0,-6247.71,42164983,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
10583687,A,8/13/2019,F,NA,41,,Manager A,130250,Manager A,NA,AP,NA,0,NA,8/16/2019,1/0/1900,0,-6241.86,54675215,HS.EMP,DUAL,Assoc VP Chief Digital Technol,0
63295010,A,4/22/2019,F,N,50,M,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,100,NA,4/24/2019,5/7/2019,1,1.86,72636052,UP.FAC,UNIV,INSTRUCTOR,0
15643436,A,7/1/2019,F,N,21,F,Clinical Research Assistant A,420068,Clinical Research Assistant A,1,SS,NA,0,NA,10/21/2019,1/0/1900,0,-6251.29,77282426,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
54675215,A,8/13/2019,F,NA,51,M,Manager A,130250,Manager A,NA,AP,NA,0,DUAL,8/16/2019,1/0/1900,0,-6241.86,54675215,HS.EMP,DUAL,Assoc VP Chief Digital Technol,0
77459963,A,2/19/2019,F,E,26,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,2/22/2019,2/27/2019,1,0.71,10034333,UP.STAF,UNIV,RESEARCH SPECIALIST D,0
46064206,A,5/15/2019,F,E,30,F,Manager Research Project B,120859,Manager Research Project B,2,AP,NA,100,NA,5/16/2019,5/29/2019,1,1.86,10218942,UP.STAF,DUAL,ASSOCIATE DIRECTOR E,1
61430424,A,5/24/2019,F,E,24,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,5/25/2019,5/29/2019,1,0.57,25794237,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,1
38546261,A,7/5/2019,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/25/2019,7/9/2019,1,2,33655043,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
73358389,A,11/1/2019,F,E,39,M,Chief of Medical Physics,399042,Chief of Medical Physics,4,AP,LPR,100,DUAL,11/4/2019,11/14/2019,1,1.43,15629846,UP.FAC,UNIV,"ASSOCIATE PROFESSOR, CLIN",1
82888459,A,8/30/2019,F,E,47,M,Director D,120390,Director D,4,AP,NA,100,UNIV,9/6/2019,9/18/2019,1,1.71,10037199,UP.FAC,DUAL,PROFESSOR,1
60143748,A,5/28/2019,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,5/30/2019,6/3/2019,1,0.57,10078692,UP.FAC,UNIV,PROFESSOR,0
43061687,A,3/18/2019,F,E,30,F,Manager Research Project B,120859,Manager Research Project B,3,AP,NA,100,NA,3/19/2019,4/9/2019,1,3,62055448,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
30532024,A,1/7/2019,F,N,25,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,0,NA,1/8/2019,1/0/1900,0,-6210.43,50678953,UP.STAF,UNIV,DIRECTOR D,0
14556835,A,2/11/2019,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,8/20/2019,9/12/2019,1,3.29,26634535,UP.STAF,UNIV,RESEARCH SPECIALIST D,2
47281483,A,6/3/2019,F,N,25,F,Research Administrative Coordinator,525689,Research Administrative Coordinator,1,SS,NA,100,NA,6/4/2019,6/17/2019,1,1.86,10276723,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,2
38912104,A,11/5/2018,F,E,24,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,7.69,NA,11/14/2018,1/0/1900,0,-6202.57,10011932,UP.FAC,DUAL,"PROFESSOR, CLINICIAN-EDUC",0
79732904,A,9/3/2019,S,E,32,F,Postdoctoral Researcher,217500,Postdoctoral Researcher,2,NE,NA,100,#N/A,6/25/2019,9/4/2019,1,10.14,10026323,UP.STAF,UNIV,ADMINISTRATIVE AND FINANC,0
72023023,A,9/23/2019,F,E,32,M,Coordinator B,399115,Coordinator B,2,AP,NA,100,NA,9/26/2019,9/26/2019,1,0,64862810,UP.STAF,DUAL,COUNSELING PSYCHOLOGIST C,0
27972870,A,7/24/2019,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,0,NA,8/7/2019,1/0/1900,0,-6240.57,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
38323722,A,1/2/2019,F,E,27,F,Manager Research Project A,120860,Manager Research Project A,2,AP,NA,100,NA,1/3/2019,1/4/2019,1,0.14,10001215,UP.FAC,DUAL,PROFESSOR,0
10001314,A,7/26/2019,F,E,42,M,"Research Investigator, Senior",320090,"Research Investigator, Senior",2,AP,NA,100,NA,7/27/2019,8/13/2019,1,2.43,53250819,UP.FAC,UNIV,PROFESSOR,0
79016819,A,11/1/2019,F,E,38,M,Director B,120391,Director B,3,AP,NA,100,NA,11/4/2019,11/19/2019,1,2.14,52201683,UP.STAF,NA,DIRECTOR C,0
38375182,A,10/28/2019,F,E,29,M,Research Specialist C,320030,Research Specialist C,2,AP,NA,38.46,UNIV,10/29/2019,1/0/1900,0,-6252.43,10172626,UP.STAF,UNIV,DIRECTOR D,1
25753135,A,1/7/2019,F,E,24,M,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,100,NA,1/8/2019,1/23/2019,1,2.14,10130325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",1
46181811,A,9/10/2018,F,N,23,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,0,NA,8/30/2019,1/0/1900,0,-6243.86,10000923,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
14100373,A,10/28/2019,F,E,25,M,Grants Coordinator A,355800,Grants Coordinator A,1,AP,NA,100,NA,10/30/2019,11/4/2019,1,0.71,10095192,UP.STAF,DUAL,"MANAGER, ADMINISTRATION A",1
61707402,A,8/19/2019,F,E,24,M,Research Specialist B,320020,Research Specialist B,1,AP,F-1,100,NA,9/3/2019,9/18/2019,1,2.14,10130325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",1
23795256,A,9/30/2019,F,N,36,F,Financial Administrative Coordinator,525384,Financial Administrative Coordinator,1,SS,NA,100,NA,10/1/2019,10/13/2019,1,1.71,44008217,UP.STAF,DUAL,COORDINATOR B,1
31769328,A,4/16/2019,F,N,23,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,4/14/2019,4/17/2019,1,0.43,87831284,UP.STAF,DUAL,"DIRECTOR, FISCAL OPERATIO",0
21888547,A,7/1/2019,F,E,26,F,Research Coordinator Senior,320085,Research Coordinator Senior,1,AP,NA,0,NA,7/11/2019,1/0/1900,0,-6236.71,39819580,UP.STAF,UNIV,BIOSTATISTICIAN,1
43004182,A,7/8/2019,F,N,25,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,7/21/2019,7/23/2019,1,0.29,22734052,UP.FAC,DUAL,PROFESSOR,0
29454821,A,5/13/2019,F,E,44,F,Resource Technologist C,320105,Resource Technologist C,2,AP,NA,100,NA,5/14/2019,5/28/2019,1,2,10114288,UP.STAF,UNIV,ASSOCIATE DIRECTOR E,1
10916191,A,11/4/2019,F,E,28,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,2,AP,NA,100,NA,11/6/2019,11/11/2019,1,0.71,26811395,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
40183281,A,11/19/2018,F,N,58,F,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,100,NA,11/21/2018,3/27/2019,1,18,74632520,UP.STAF,UNIV,"MANAGER, ADMINISTRATION A",2
66583294,A,6/14/2019,F,N,25,F,"Technician, Psychology",420085,"Technician, Psychology",1,SS,NA,100,NA,6/16/2019,6/24/2019,1,1.14,10131803,UP.STAF,DUAL,CLINICAL RESEARCH COORDIN,1
30547466,A,1/21/2019,F,E,32,M,Research Specialist C,320030,Research Specialist C,1,AP,NA,100,NA,1/23/2019,2/14/2019,1,3.14,10020923,UP.FAC,DUAL,PROFESSOR,0
72545019,A,11/1/2019,S,E,41,M,Postdoctoral Researcher,217500,Postdoctoral Researcher,2,NE,NA,100,#N/A,6/25/2019,11/6/2019,1,19.14,67291765,UP.FAC,UNIV,RESEARCH ASSISTANT PROFES,0
70772136,A,4/8/2019,F,E,23,F,Assistant Manager B,130085,Assistant Manager B,2,AP,NA,0,NA,4/9/2019,1/0/1900,0,-6223.43,38722395,UP.STAF,UNIV,DIRECTOR B,0
41867483,A,8/1/2019,F,E,51,F,Manager Research Project B,120859,Manager Research Project B,2,AP,NA,100,NA,8/16/2019,9/3/2019,1,2.57,10032261,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
69513877,A,11/11/2019,F,E,27,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,11/12/2019,11/21/2019,1,1.29,10130325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",1
37262187,A,8/26/2019,F,N,27,F,Research Administrative Assistant,525629,Research Administrative Assistant,1,SS,NA,0,NA,10/3/2019,1/0/1900,0,-6248.71,89238237,UP.STAF,DUAL,"RESEARCH INVESTIGATOR, SE",0
10199287,A,1/22/2019,F,E,51,F,Director D,120390,Director D,4,AP,NA,100,UNIV,1/23/2019,2/1/2019,1,1.29,10134597,UP.STAF,UNIV,DIRECTOR E,0
23963929,A,9/30/2019,F,N,24,F,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,100,NA,10/1/2019,11/18/2019,1,6.86,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
84172714,A,7/1/2019,F,E,48,M,Research Specialist B,320020,Research Specialist B,1,AP,LPR,0,NA,7/18/2019,1/0/1900,0,-6237.71,10028221,UP.STAF,DUAL,BUSINESS ADMINISTRATOR C,2
49266565,A,5/1/2019,F,E,34,F,Manager Research Project A,120860,Manager Research Project A,1,AP,H-4,100,NA,8/3/2019,8/14/2019,1,1.57,16015261,UP.STAF,UNIV,INFORMATION TECHNOLOGY MA,2
36358069,A,8/19/2019,F,E,25,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,8/20/2019,8/21/2019,1,0.14,10268983,UP.STAF,UNIV,DIRECTOR D,2
57602213,A,11/26/2018,F,N,26,M,"Technician, Cagewash B",420181,"Technician, Cagewash B",1,SS,NA,100,NA,11/27/2018,1/8/2019,1,6,86193809,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,0
25289933,A,12/5/2018,F,E,26,M,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,1/3/2019,3/4/2019,1,8.57,67972864,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
23148552,A,1/14/2019,F,E,29,F,Coordinator B,399115,Coordinator B,2,AP,NA,100,NA,1/15/2019,1/17/2019,1,0.29,10090858,UP.STAF,UNIV,DIRECTOR E,0
50830615,A,10/14/2019,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,10/16/2019,10/16/2019,1,0,38504452,UP.FAC,DUAL,ASSISTANT PROFESSOR,0
47747034,A,7/8/2019,F,E,24,M,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,100,NA,7/13/2019,7/25/2019,1,1.71,34874030,UP.STAF,UNIV,RESOURCE TECHNOLOGIST C,1
22492149,A,6/17/2019,F,N,27,M,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,100,NA,6/18/2019,6/20/2019,1,0.29,10115308,UP.STAF,NA,EXECUTIVE ASSISTANT A,2
60001047,A,1/2/2019,F,N,47,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,1/3/2019,1/18/2019,1,2.14,13815810,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,0
10311995,A,6/1/2019,F,E,41,M,Manager Research Project B,120859,Manager Research Project B,3,AP,NA,100,UNIV,6/11/2019,6/21/2019,1,1.43,10280865,UP.STAF,DUAL,DIRECTOR D,0
38145222,A,8/12/2019,F,E,29,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,9/12/2019,11/18/2019,1,9.57,75782049,UP.STAF,DUAL,DIRECTOR D,0
20862633,A,10/21/2019,F,E,26,M,Clinical Research Nurse C,315054,Clinical Research Nurse C,2,AP,NA,100,NA,10/22/2019,11/25/2019,1,4.86,10075720,UP.STAF,UNIV,DIRECTOR D,1
46062067,A,11/4/2019,F,N,22,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/5/2019,11/12/2019,1,1,66657138,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
20311561,A,11/14/2018,F,N,28,M,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/16/2018,11/28/2018,1,1.71,80405309,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
88467120,A,8/19/2019,F,E,27,F,Data Analyst C,340106,Data Analyst C,2,AP,NA,100,NA,8/23/2019,8/26/2019,1,0.43,18432888,UP.STAF,DUAL,"DIRECTOR, CLINICAL TRIALS",1
63990129,A,10/9/2018,F,E,41,F,Manager Research Project B,120859,Manager Research Project B,2,AP,NA,100,UNIV,11/14/2018,12/28/2018,1,6.29,82718762,UP.FAC,DUAL,ASSOCIATE PROFESSOR,0
71496384,A,9/16/2019,F,E,44,M,GXP Auditor,120863,GXP Auditor,3,AP,NA,100,NA,9/17/2019,9/26/2019,1,1.29,25768398,UP.STAF,UNIV,DIRECTOR E,0
63829698,A,6/10/2019,F,E,27,M,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,10/4/2019,10/31/2019,1,3.86,10021218,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
52960123,A,5/13/2019,F,N,31,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,5/14/2019,5/14/2019,1,0,10202516,UP.STAF,NA,BUSINESS ADMINISTRATOR B,1
11849474,A,7/1/2019,F,E,61,F,Executive Assistant A,120462,Executive Assistant A,3,AP,NA,100,NA,7/5/2019,8/1/2019,1,3.86,65583411,HS.EMP,DUAL,COO Psychiatry,0
67166479,A,1/22/2019,F,N,22,M,Services Assistant C,525428,Services Assistant C,1,SS,NA,100,NA,1/23/2019,2/12/2019,1,2.86,69757271,UP.STAF,UNIV,SUPERVISOR C,2
11134741,A,6/12/2017,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/2/2019,7/3/2019,1,0.14,59447776,UP.FAC,DUAL,PROFESSOR,0
19964182,A,11/15/2018,F,E,31,M,Bioinformatician B,340440,Bioinformatician B,3,AP,NA,100,NA,11/16/2018,11/29/2018,1,1.86,10013994,UP.FAC,UNIV,"ASSOCIATE PROFESSOR, CLIN",0
13147567,A,6/17/2019,F,E,24,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,0,NA,9/20/2019,1/0/1900,0,-6246.86,17918349,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
57282117,A,5/7/2019,F,E,29,F,Communications Specialist,345201,Communications Specialist,2,AP,NA,100,NA,5/8/2019,5/23/2019,1,2.14,81761272,UP.STAF,UNIV,DIRECTOR D,0
74656399,A,7/22/2019,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/25/2019,11/21/2019,1,17,10036676,UP.FAC,DUAL,"PROFESSOR, CLINICIAN-EDUC",0
10255280,A,1/14/2019,F,E,40,F,Clinical Research Nurse C,315054,Clinical Research Nurse C,3,AP,NA,100,NA,1/18/2019,2/8/2019,1,3,10014770,HS.EMP,DUAL,Administrator PAH Cancer Svce,0
36331854,A,5/28/2019,F,E,37,M,"Research Investigator, Senior",320090,"Research Investigator, Senior",3,AP,NA,100,NA,5/29/2019,6/3/2019,1,0.71,35138212,UP.STAF,UNIV,DIRECTOR D,0
64953023,A,1/7/2019,F,E,30,M,Application Developer Senior,340183,Application Developer Senior,2,AP,NA,100,NA,1/8/2019,8/2/2019,1,29.43,68726689,UP.FAC,UNIV,ASSOCIATE PROFESSOR,0
53510488,A,5/28/2019,F,E,23,F,Coordinator B,399115,Coordinator B,2,AP,NA,100,NA,7/5/2019,7/8/2019,1,0.43,37329728,UP.STAF,UNIV,MANAGER C,0
31710007,A,3/4/2019,F,E,34,M,Resource Technologist B,320103,Resource Technologist B,2,AP,NA,100,NA,3/5/2019,3/20/2019,1,2.14,34583716,UP.STAF,UNIV,ASSOCIATE DIRECTOR D,1
23424723,A,4/1/2019,F,E,42,M,Director C,120392,Director C,4,AP,NA,100,UNIV,4/2/2019,4/10/2019,1,1.14,44852936,UP.STAF,NA,DIRECTOR D,0
25921754,A,8/12/2019,F,E,32,F,Counseling Psychologist B,365365,Counseling Psychologist B,2,AP,NA,100,NA,8/14/2019,8/28/2019,1,2,71991188,UP.STAF,UNIV,COUNSELING PSYCHOLOGIST C,0
62145400,A,1/29/2019,F,E,37,M,Grants Manager A,355802,Grants Manager A,2,AP,NA,38.46,NA,2/1/2019,1/0/1900,0,-6213.86,32099241,UP.STAF,UNIV,ADMINISTRATIVE AND FINANC,1
27226101,A,10/28/2019,F,E,37,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,0,NA,10/29/2019,1/0/1900,0,-6252.43,88420638,UP.STAF,UNIV,DIRECTOR D,2
86281640,A,9/25/2018,F,E,44,F,Data Analyst C,340106,Data Analyst C,2,AP,NA,100,NA,8/24/2019,9/19/2019,1,3.71,10217612,UP.FAC,DUAL,PROFESSOR,0
24147963,A,9/24/2018,F,E,25,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,11/14/2018,4/12/2019,1,21.29,87760939,UP.FAC,DUAL,INSTRUCTOR,0
28023780,A,11/12/2018,F,N,23,F,Clinical Research Assistant B,420074,Clinical Research Assistant B,1,SS,NA,100,NA,11/14/2018,11/30/2018,1,2.29,18067359,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
17191743,A,5/28/2019,F,E,28,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,76.92,NA,5/29/2019,1/0/1900,0,-6230.57,10114116,UP.FAC,UNIV,RESEARCH ASSISTANT PROFES,0
13682353,A,11/26/2018,F,E,35,F,Clinical Research Nurse D,315057,Clinical Research Nurse D,3,AP,NA,100,NA,11/27/2018,12/10/2018,1,1.86,26811395,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
62408491,A,11/5/2019,F,NA,45,,Staff Assistant C,399035,Staff Assistant C,NA,AP,NA,0,#N/A,11/8/2019,1/0/1900,0,-6253.86,21079945,UP.STAF,NA,MANAGER D,0
46181524,A,9/10/2019,F,N,23,F,Administrative Coordinator,525458,Administrative Coordinator,1,SS,NA,100,NA,9/11/2019,9/13/2019,1,0.29,10021329,UP.STAF,DUAL,MANAGER D,2
14344294,A,6/24/2019,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,0,NA,10/11/2019,1/0/1900,0,-6249.86,10200795,UP.FAC,DUAL,"ASSOCIATE PROFESSOR, CLIN",0
19814769,A,7/9/2019,F,E,23,M,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,46.15,NA,7/11/2019,1/0/1900,0,-6236.71,27885070,UP.STAF,UNIV,RESOURCE TECHNOLOGIST C,2
55627650,A,8/19/2019,F,E,30,F,Manager Research Project A,120860,Manager Research Project A,2,AP,NA,7.69,NA,8/20/2019,1/0/1900,0,-6242.43,12890295,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,2
41648851,A,11/5/2018,F,E,24,F,Resource Technologist A,320100,Resource Technologist A,1,AP,NA,15.38,NA,11/14/2018,1/0/1900,0,-6202.57,36495010,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
15578355,A,9/9/2019,F,E,26,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,100,NA,9/11/2019,9/18/2019,1,1,75782049,UP.STAF,DUAL,DIRECTOR D,0
40077521,A,8/26/2019,F,E,39,F,Director D,120390,Director D,4,AP,NA,30.77,NA,8/29/2019,1/0/1900,0,-6243.71,56968719,UP.FAC,NA,"ASSOCIATE PROFESSOR, CLIN",0
89746539,A,3/20/2019,F,E,55,F,Data Analyst C,340106,Data Analyst C,3,AP,NA,0,NA,3/22/2019,1/0/1900,0,-6220.86,47797900,UP.STAF,UNIV,DATA ANALYST D,0
66431720,A,1/2/2019,F,N,25,F,Financial Administrative Coordinator,525384,Financial Administrative Coordinator,1,SS,NA,100,NA,1/3/2019,1/11/2019,1,1.14,34184023,UP.STAF,UNIV,"MANAGER, ADMINISTRATION A",0
85507612,A,7/8/2019,F,E,51,M,Clinical Research Nurse D,315057,Clinical Research Nurse D,3,AP,NA,30.77,NA,7/11/2019,1/0/1900,0,-6236.71,10283388,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,1
10016443,A,6/7/2019,F,E,54,F,Online Training Specialist,365097,Online Training Specialist,3,AP,NA,100,NA,6/9/2019,6/10/2019,1,0.14,10028707,UP.STAF,DUAL,DIRECTOR E,0
66207445,A,9/30/2019,F,E,22,F,Research Specialist B,320020,Research Specialist B,1,AP,NA,100,NA,10/1/2019,10/1/2019,1,0,42348444,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",0
70665113,A,2/11/2019,F,N,26,F,"Technician, Research Laboratory C",420070,"Technician, Research Laboratory C",1,SS,NA,100,NA,2/12/2019,2/19/2019,1,1,75371459,UP.FAC,UNIV,RESEARCH ASSOCIATE PROFES,0
35923808,A,12/20/2018,F,E,29,M,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,1,AP,NA,0,NA,9/19/2019,1/0/1900,0,-6246.71,10079283,HS.EMP,DUAL,Dir Neurosurgery Clin Research,0
70969979,A,12/3/2018,F,E,37,F,Manager Research Project B,120859,Manager Research Project B,2,AP,NA,100,NA,12/4/2018,12/5/2018,1,0.14,10003134,UP.FAC,NA,"PROFESSOR, CLINICIAN-EDUC",2
18191168,A,10/14/2019,F,E,40,M,Director E,120377,Director E,4,AP,LPR,100,NA,10/21/2019,11/1/2019,1,1.57,10118501,UP.FAC,UNIV,PROFESSOR,0
68431892,A,11/18/2019,F,E,23,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,11/19/2019,11/21/2019,1,0.29,10228775,UP.STAF,UNIV,MANAGER RESEARCH PROJECT,0
69453279,A,8/26/2019,P,NA,22,,Clinical Research Assistant A,420068,Clinical Research Assistant A,NA,SS,NA,0,#N/A,9/3/2019,1/0/1900,0,-6244.43,57111210,UP.STAF,DUAL,"MANAGER, ADMINISTRATION A",1
35013410,A,10/1/2019,F,E,24,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,10/3/2019,10/10/2019,1,1,20509325,UP.STAF,UNIV,"RESEARCH INVESTIGATOR, SE",2
10094337,A,10/28/2019,F,E,57,F,Research Specialist D,320035,Research Specialist D,2,AP,NA,100,NA,10/29/2019,11/4/2019,1,0.86,10110912,UP.STAF,UNIV,DIRECTOR D,1
51869127,A,7/1/2019,F,E,22,M,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/5/2019,7/8/2019,1,0.43,10022913,UP.FAC,UNIV,PROFESSOR,0
31490974,A,6/7/2019,F,E,29,F,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,0,NA,9/4/2019,1/0/1900,0,-6244.57,45168208,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,0
22449233,A,2/25/2019,F,E,30,M,Bioinformatician B,340440,Bioinformatician B,3,AP,H-1B,100,NA,2/26/2019,3/21/2019,1,3.29,73965450,UP.FAC,UNIV,ASSISTANT PROFESSOR,0
89057024,A,7/15/2019,F,E,23,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,7/17/2019,9/27/2019,1,10.29,10004335,UP.FAC,DUAL,PROFESSOR,0
25411325,A,6/1/2019,F,E,22,F,Research Specialist A,320015,Research Specialist A,1,AP,NA,100,NA,6/16/2019,6/18/2019,1,0.29,10019916,UP.STAF,DUAL,MANAGER RESEARCH PROJECT,2
88836867,A,9/23/2019,F,N,26,F,Social Media Coordinator,525354,Social Media Coordinator,1,SS,NA,100,NA,9/24/2019,10/21/2019,1,3.86,82919910,UP.STAF,DUAL,DIRECTOR C,0
77791353,A,9/19/2018,F,E,43,M,Application Developer B,340181,Application Developer B,3,AP,H-1B,100,NA,11/14/2018,1/10/2019,1,8.14,35564467,UP.STAF,DUAL,INFORMATION TECHNOLOGY TE,2
10216018,A,1/16/2019,P,E,40,M,Social Worker,365056,Social Worker,1,AP,NA,30.77,#N/A,1/23/2019,1/0/1900,0,-6212.57,64201432,UP.FAC,DUAL,ACADEMIC CLINICIAN ASSIST,2
55187445,A,5/13/2019,F,E,37,F,Coordinator B,399115,Coordinator B,2,AP,NA,100,NA,5/14/2019,5/15/2019,1,0.14,10199917,UP.STAF,UNIV,"DIRECTOR, FISCAL OPERATIO",2
17478286,A,10/9/2019,F,E,31,F,Coordinator C,399123,Coordinator C,2,AP,NA,100,NA,10/10/2019,10/16/2019,1,0.86,10089905,UP.STAF,UNIV,DIRECTOR E,2
45187322,A,8/13/2019,F,NA,41,,Manager A,130250,Manager A,NA,AP,NA,0,DUAL,8/16/2019,1/0/1900,0,-6241.86,54675215,HS.EMP,DUAL,Assoc VP Chief Digital Technol,0
73056715,A,9/3/2019,F,N,23,F,Administrative Assistant B,525625,Administrative Assistant B,1,SS,NA,76.92,NA,9/8/2019,1/0/1900,0,-6245.14,78662958,UP.STAF,UNIV,MANAGER C,0
76954421,A,10/25/2019,F,E,28,M,Research Specialist C,320030,Research Specialist C,1,AP,TN,100,NA,10/30/2019,11/1/2019,1,0.29,10043936,UP.STAF,NA,"RESEARCH INVESTIGATOR, SE",2
40611153,A,1/22/2019,F,E,25,M,Clinical Research Coordinator A,320086,Clinical Research Coordinator A,1,AP,NA,100,NA,1/25/2019,2/1/2019,1,1,10071750,UP.FAC,DUAL,"ASSOCIATE PROFESSOR, CLIN",0
88089752,A,11/4/2019,F,E,25,F,Clinical Research Coordinator B,320088,Clinical Research Coordinator B,2,AP,NA,38.46,NA,11/6/2019,1/0/1900,0,-6253.57,10079283,HS.EMP,DUAL,Dir Neurosurgery Clin Research,0
17311476,A,7/8/2019,F,E,29,F,Manager Research Project B,120859,Manager Research Project B,3,AP,NA,100,UNIV,7/16/2019,7/22/2019,1,0.86,10245401,UP.STAF,UNIV,DIRECTOR D,1
